gender,height_cm,bodyweight_kg,workout_name,set_weight_kg,reps,duration_min,calories_burned,predicted_1rm
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,80.0,15,2,8.6,120.0
M,175,74,Face pull,40.0,12,3,13.0,56.0
M,175,74,Bent Over Row (Dumbbell),220.0,11,3,13.0,300.6666666666667
M,175,74,Bent Over Row (Dumbbell),220.0,10,3,13.0,293.3333333333333
M,175,74,Bent Over Row (Dumbbell),220.0,10,3,13.0,293.3333333333333
M,175,74,T-bar Row,95.0,12,3,13.0,133.0
M,175,74,T-bar Row,95.0,12,3,13.0,133.0
M,175,74,T-bar Row,95.0,12,3,13.0,133.0
M,175,74,Hammer High Row - 1 Arm,75.0,13,2,8.6,107.5
M,175,74,Hammer High Row - 1 Arm,75.0,13,2,8.6,107.5
M,175,74,Hammer High Row - 1 Arm,75.0,8,3,13.0,95.0
M,175,74,Squat (Barbell),275.0,4,4,29.6,311.6666666666667
M,175,74,Squat (Barbell),320.0,3,4,29.6,352.0
M,175,74,Squat (Barbell),365.0,3,4,29.6,401.50000000000006
M,175,74,Squat (Barbell),375.0,3,4,29.6,412.50000000000006
M,175,74,Squat (Barbell),385.0,3,4,29.6,423.50000000000006
M,175,74,Squat (Barbell),395.0,3,4,29.6,434.50000000000006
M,175,74,Squat (Barbell),405.0,3,4,29.6,445.50000000000006
M,175,74,high bar squat,245.0,5,4,17.3,285.83333333333337
M,175,74,high bar squat,245.0,6,3,13.0,294.0
M,175,74,high bar squat,245.0,8,3,13.0,310.3333333333333
M,175,74,high bar squat,245.0,5,4,17.3,285.83333333333337
M,175,74,Leg press (hinge ),590.0,10,3,13.0,786.6666666666666
M,175,74,Leg press (hinge ),610.0,10,3,13.0,813.3333333333333
M,175,74,Leg press (hinge ),610.0,10,3,13.0,813.3333333333333
M,175,74,Leg press (hinge ),610.0,10,3,13.0,813.3333333333333
M,175,74,Leg outward fly,140.0,15,2,8.6,210.0
M,175,74,Leg outward fly,140.0,15,2,8.6,210.0
M,175,74,Leg outward fly,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg outward fly,110.0,14,2,8.6,161.33333333333334
M,175,74,Seated Shoulder  Press (Barbell),240.0,6,3,13.0,288.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,6,3,13.0,288.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,7,3,13.0,296.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,7,3,13.0,296.0
M,175,74,Bench Press (Barbell),295.0,5,4,29.6,344.1666666666667
M,175,74,Bench Press (Barbell),295.0,5,4,29.6,344.1666666666667
M,175,74,Bench Press (Barbell),295.0,5,4,29.6,344.1666666666667
M,175,74,Bench Press (Barbell),250.0,7,3,22.2,308.33333333333337
M,175,74,Bench Press (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Chin Up,80.0,5,4,17.3,93.33333333333334
M,175,74,Chin Up,80.0,5,4,17.3,93.33333333333334
M,175,74,Chin Up,80.0,6,3,13.0,96.0
M,175,74,Chin Up,80.0,6,3,13.0,96.0
M,175,74,Chin Up,30.0,14,2,8.6,44.0
M,175,74,Chin Up,0.0,9,3,13.0,0.0
M,175,74,Bent Over Row (Dumbbell),200.0,12,3,13.0,280.0
M,175,74,Bent Over Row (Dumbbell),200.0,10,3,13.0,266.66666666666663
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,T-bar Row,100.0,12,3,13.0,140.0
M,175,74,Hammer High Row - 1 Arm,80.0,13,2,8.6,114.66666666666667
M,175,74,Hammer High Row - 1 Arm,80.0,13,2,8.6,114.66666666666667
M,175,74,Rear delt fly,90.0,12,3,13.0,125.99999999999999
M,175,74,Rear delt fly,90.0,12,3,13.0,125.99999999999999
M,175,74,Rear delt fly,80.0,10,3,13.0,106.66666666666666
M,175,74,Squat (Barbell),275.0,3,4,29.6,302.5
M,175,74,Squat (Barbell),365.0,5,4,29.6,425.83333333333337
M,175,74,Squat (Barbell),365.0,5,4,29.6,425.83333333333337
M,175,74,Squat (Barbell),365.0,5,4,29.6,425.83333333333337
M,175,74,Squat (Barbell),370.0,5,4,29.6,431.6666666666667
M,175,74,Leg press (hinge ),270.0,15,2,8.6,405.0
M,175,74,Leg press (hinge ),270.0,15,2,8.6,405.0
M,175,74,Leg press (hinge ),270.0,15,2,8.6,405.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Incline Bench Press (Barbell),225.0,5,4,29.6,262.5
M,175,74,Incline Bench Press (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Incline Bench Press (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Incline Bench Press (Barbell),265.0,5,4,29.6,309.1666666666667
M,175,74,Incline Bench Press (Barbell),270.0,5,4,29.6,315.0
M,175,74,Incline Bench Press (Barbell),235.0,5,4,29.6,274.1666666666667
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),30.0,10,3,13.0,40.0
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Tricep pushdown,70.0,15,2,8.6,105.0
M,175,74,Low Incline Dumbbell Bench,190.0,10,3,13.0,253.33333333333331
M,175,74,Incline Press (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Incline Press (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,11,3,13.0,47.833333333333336
M,175,74,Chin Up,35.0,13,2,8.6,50.166666666666664
M,175,74,T-bar Row,115.0,12,3,13.0,161.0
M,175,74,T-bar Row,115.0,12,3,13.0,161.0
M,175,74,T-bar Row,115.0,12,3,13.0,161.0
M,175,74,T-bar Row,90.0,10,3,13.0,120.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,5,4,17.3,280.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,6,3,13.0,288.0
M,175,74,Seated Shoulder  Press (Barbell),240.0,6,3,13.0,288.0
M,175,74,Seated Shoulder  Press (Barbell),245.0,6,3,13.0,294.0
M,175,74,Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Bench Press (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Bench Press (Barbell),300.0,5,4,29.6,350.0
M,175,74,Bench Press (Barbell),300.0,5,4,29.6,350.0
M,175,74,Bench Press (Barbell),305.0,5,4,29.6,355.83333333333337
M,175,74,Bench Press (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Bench Press (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Tricep pushdown,80.0,15,2,8.6,120.0
M,175,74,Lateral Raise (Dumbbells),50.0,15,2,8.6,75.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Chin Up,85.0,4,4,17.3,96.33333333333333
M,175,74,Chin Up,85.0,4,4,17.3,96.33333333333333
M,175,74,Chin Up,85.0,4,4,17.3,96.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,0.0,6,3,13.0,0.0
M,175,74,Bent Over Row (Dumbbell),210.0,10,3,13.0,280.0
M,175,74,Bent Over Row (Dumbbell),210.0,10,3,13.0,280.0
M,175,74,Bent Over Row (Dumbbell),210.0,10,3,13.0,280.0
M,175,74,T-bar Row,100.0,11,3,13.0,136.66666666666666
M,175,74,T-bar Row,100.0,10,3,13.0,133.33333333333331
M,175,74,Squat (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Squat (Barbell),275.0,2,4,29.6,293.3333333333333
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),345.0,5,4,29.6,402.5
M,175,74,high bar squat,235.0,8,3,13.0,297.66666666666663
M,175,74,high bar squat,235.0,6,3,13.0,282.0
M,175,74,high bar squat,235.0,8,3,13.0,297.66666666666663
M,175,74,Incline Bench Press (Barbell),270.0,5,4,29.6,315.0
M,175,74,Incline Bench Press (Barbell),270.0,5,4,29.6,315.0
M,175,74,Incline Bench Press (Barbell),270.0,5,4,29.6,315.0
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Tricep pushdown,90.0,12,3,13.0,125.99999999999999
M,175,74,Tricep pushdown,90.0,12,3,13.0,125.99999999999999
M,175,74,Tricep pushdown,90.0,12,3,13.0,125.99999999999999
M,175,74,Incline Press (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Low Incline Dumbbell Bench,200.0,10,3,13.0,266.66666666666663
M,175,74,Low Incline Dumbbell Bench,200.0,10,3,13.0,266.66666666666663
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,11,3,13.0,47.833333333333336
M,175,74,Chin Up,10.0,12,3,13.0,14.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,80.0,15,2,8.6,120.0
M,175,74,Face pull,80.0,15,2,8.6,120.0
M,175,74,Neutral Chin,10.0,8,3,13.0,12.666666666666666
M,175,74,Seated Cable Row (close Grip),170.0,12,3,13.0,237.99999999999997
M,175,74,Seated Cable Row (close Grip),170.0,12,3,13.0,237.99999999999997
M,175,74,Seated Cable Row (close Grip),170.0,12,3,13.0,237.99999999999997
M,175,74,Seated Cable Row (close Grip),170.0,12,3,13.0,237.99999999999997
M,175,74,Hammer High Row - 1 Arm,90.0,12,3,13.0,125.99999999999999
M,175,74,Hammer High Row - 1 Arm,90.0,12,3,13.0,125.99999999999999
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),315.0,5,4,29.6,367.5
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),365.0,5,4,29.6,425.83333333333337
M,175,74,Squat (Barbell),385.0,1,4,29.6,397.83333333333337
M,175,74,Squat (Barbell),315.0,5,4,29.6,367.5
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),540.0,10,3,13.0,720.0
M,175,74,Leg press (hinge ),540.0,10,3,13.0,720.0
M,175,74,Leg press (hinge ),540.0,10,3,13.0,720.0
M,175,74,Leg curl,130.0,10,3,13.0,173.33333333333331
M,175,74,Leg curl,130.0,10,3,13.0,173.33333333333331
M,175,74,Leg curl,130.0,10,3,13.0,173.33333333333331
M,175,74,Seated Shoulder  Press (Barbell),245.0,6,3,13.0,294.0
M,175,74,Seated Shoulder  Press (Barbell),245.0,5,4,17.3,285.83333333333337
M,175,74,Seated Shoulder  Press (Barbell),245.0,5,4,17.3,285.83333333333337
M,175,74,Seated Shoulder  Press (Barbell),195.0,8,3,13.0,247.0
M,175,74,Seated Shoulder  Press (Barbell),165.0,8,3,13.0,209.0
M,175,74,Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Bench Press (Barbell),185.0,3,4,29.6,203.50000000000003
M,175,74,Bench Press (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Bench Press (Barbell),305.0,5,4,29.6,355.83333333333337
M,175,74,Bench Press (Barbell),305.0,5,4,29.6,355.83333333333337
M,175,74,Bench Press (Barbell),305.0,5,4,29.6,355.83333333333337
M,175,74,Bench Press (Barbell),255.0,6,3,22.2,306.0
M,175,74,Bench Press (Barbell),255.0,6,3,22.2,306.0
M,175,74,Bench Press (Barbell),235.0,10,3,22.2,313.3333333333333
M,175,74,Tricep pushdown,130.0,12,3,13.0,182.0
M,175,74,Tricep pushdown,130.0,12,3,13.0,182.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Lateral Raise (Dumbbells),40.0,15,2,8.6,60.0
M,175,74,Chin Up,0.0,7,3,13.0,0.0
M,175,74,Chin Up,90.0,3,4,17.3,99.00000000000001
M,175,74,Chin Up,90.0,3,4,17.3,99.00000000000001
M,175,74,Chin Up,90.0,3,4,17.3,99.00000000000001
M,175,74,Chin Up,90.0,3,4,17.3,99.00000000000001
M,175,74,Chin Up,45.0,6,3,13.0,54.0
M,175,74,Chin Up,45.0,10,3,13.0,60.0
M,175,74,Hammer seated row (CLOSE GRIP),110.0,12,3,13.0,154.0
M,175,74,Hammer seated row (CLOSE GRIP),100.0,12,3,13.0,140.0
M,175,74,T-bar Row,115.0,10,3,13.0,153.33333333333331
M,175,74,T-bar Row,115.0,10,3,13.0,153.33333333333331
M,175,74,T-bar Row,115.0,10,3,13.0,153.33333333333331
M,175,74,T-bar Row,90.0,10,3,13.0,120.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Squat (Barbell),275.0,2,4,29.6,293.3333333333333
M,175,74,Squat (Barbell),365.0,3,4,29.6,401.50000000000006
M,175,74,Squat (Barbell),375.0,3,4,29.6,412.50000000000006
M,175,74,Squat (Barbell),385.0,3,4,29.6,423.50000000000006
M,175,74,Squat (Barbell),395.0,3,4,29.6,434.50000000000006
M,175,74,Squat (Barbell),405.0,3,4,29.6,445.50000000000006
M,175,74,Leg curl,135.0,9,3,13.0,175.5
M,175,74,Leg curl,135.0,8,3,13.0,171.0
M,175,74,Leg curl,135.0,10,3,13.0,180.0
M,175,74,Leg outward fly,120.0,15,2,8.6,180.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,130.0,12,3,13.0,182.0
M,175,74,high bar squat,235.0,6,3,13.0,282.0
M,175,74,high bar squat,235.0,8,3,13.0,297.66666666666663
M,175,74,high bar squat,240.0,8,3,13.0,304.0
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg press (hinge ),550.0,10,3,13.0,733.3333333333333
M,175,74,Leg press (hinge ),550.0,10,3,13.0,733.3333333333333
M,175,74,Incline Bench Press (Barbell),183.0,3,4,29.6,201.3
M,175,74,Incline Bench Press (Barbell),225.0,2,4,29.6,240.0
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),245.0,6,3,22.2,294.0
M,175,74,Incline Bench Press (Barbell),235.0,10,3,22.2,313.3333333333333
M,175,74,Incline Press (Dumbbell),140.0,10,3,13.0,186.66666666666666
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Tricep pushdown,110.0,15,2,8.6,165.0
M,175,74,Low Incline Dumbbell Bench,200.0,10,3,13.0,266.66666666666663
M,175,74,Low Incline Dumbbell Bench,200.0,10,3,13.0,266.66666666666663
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,25.0,9,3,13.0,32.5
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,37.5,9,3,13.0,48.75
M,175,74,Chin Up,37.5,10,3,13.0,50.0
M,175,74,Face pull,70.0,15,2,8.6,105.0
M,175,74,Face pull,70.0,15,2,8.6,105.0
M,175,74,Face pull,70.0,15,2,8.6,105.0
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Bent Over Row (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Neutral Chin,25.0,11,3,13.0,34.166666666666664
M,175,74,Neutral Chin,25.0,10,3,13.0,33.33333333333333
M,175,74,Neutral Chin,0.0,11,3,13.0,0.0
M,175,74,Rack Pull 2 Pin,315.0,5,4,17.3,367.5
M,175,74,Rack Pull 2 Pin,275.0,5,4,17.3,320.83333333333337
M,175,74,Rack Pull 2 Pin,225.0,5,4,17.3,262.5
M,175,74,Rack Pull 2 Pin,335.0,5,4,17.3,390.83333333333337
M,175,74,Rack Pull 2 Pin,345.0,5,4,17.3,402.5
M,175,74,Seated Cable Row (close Grip),135.0,12,3,13.0,189.0
M,175,74,Seated Cable Row (close Grip),135.0,12,3,13.0,189.0
M,175,74,Squat (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Squat (Barbell),275.0,3,4,29.6,302.5
M,175,74,Squat (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Squat (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Squat (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Squat (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Squat (Barbell),345.0,5,4,29.6,402.5
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),540.0,10,3,13.0,720.0
M,175,74,Leg press (hinge ),560.0,10,3,13.0,746.6666666666666
M,175,74,Leg press (hinge ),590.0,10,3,13.0,786.6666666666666
M,175,74,Leg press (hinge ),590.0,10,3,13.0,786.6666666666666
M,175,74,Seated Shoulder  Press (Barbell),245.0,5,4,17.3,285.83333333333337
M,175,74,Seated Shoulder  Press (Barbell),245.0,6,3,13.0,294.0
M,175,74,Seated Shoulder  Press (Barbell),245.0,5,4,17.3,285.83333333333337
M,175,74,Seated Shoulder  Press (Barbell),185.0,5,4,17.3,215.83333333333334
M,175,74,Bench Press (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Bench Press (Barbell),310.0,5,4,29.6,361.6666666666667
M,175,74,Bench Press (Barbell),310.0,4,4,29.6,351.3333333333333
M,175,74,Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Bench Press (Barbell),275.0,6,3,22.2,330.0
M,175,74,Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Tricep pushdown,130.0,12,3,13.0,182.0
M,175,74,Tricep pushdown,130.0,12,3,13.0,182.0
M,175,74,Tricep pushdown,110.0,12,3,13.0,154.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Chin Up,90.0,4,4,17.3,102.0
M,175,74,Chin Up,90.0,3,4,17.3,99.00000000000001
M,175,74,Chin Up,90.0,4,4,17.3,102.0
M,175,74,Chin Up,45.0,12,3,13.0,62.99999999999999
M,175,74,Chin Up,45.0,9,3,13.0,58.5
M,175,74,Hammer Row - Wide Grip,230.0,10,3,13.0,306.66666666666663
M,175,74,Hammer Row - Wide Grip,230.0,11,3,13.0,314.3333333333333
M,175,74,Hammer Row - Wide Grip,230.0,10,3,13.0,306.66666666666663
M,175,74,Neutral Chin,0.0,10,3,13.0,0.0
M,175,74,Neutral Chin,0.0,10,3,13.0,0.0
M,175,74,Hammer seated row (CLOSE GRIP),230.0,10,3,13.0,306.66666666666663
M,175,74,Hammer High Row - 1 Arm,200.0,10,3,13.0,266.66666666666663
M,175,74,Squat (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Squat (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Squat (Barbell),275.0,3,4,29.6,302.5
M,175,74,Squat (Barbell),315.0,3,4,29.6,346.5
M,175,74,Squat (Barbell),365.0,3,4,29.6,401.50000000000006
M,175,74,Squat (Barbell),380.0,3,4,29.6,418.00000000000006
M,175,74,Squat (Barbell),395.0,3,4,29.6,434.50000000000006
M,175,74,Squat (Barbell),410.0,3,4,29.6,451.00000000000006
M,175,74,Squat (Barbell),420.0,2,4,29.6,448.0
M,175,74,Squat (Barbell),315.0,8,3,22.2,399.0
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg curl,140.0,10,3,13.0,186.66666666666666
M,175,74,Leg curl,145.0,11,3,13.0,198.16666666666666
M,175,74,Leg outward fly,130.0,15,2,8.6,195.0
M,175,74,Leg outward fly,130.0,15,2,8.6,195.0
M,175,74,Leg outward fly,130.0,15,2,8.6,195.0
M,175,74,Leg outward fly,130.0,12,3,13.0,182.0
M,175,74,Leg outward fly,80.0,8,3,13.0,101.33333333333333
M,175,74,Leg press (hinge ),450.0,12,3,13.0,630.0
M,175,74,Leg press (hinge ),540.0,12,3,13.0,756.0
M,175,74,Leg press (hinge ),600.0,10,3,13.0,800.0
M,175,74,Leg press (hinge ),600.0,10,3,13.0,800.0
M,175,74,Leg press (hinge ),600.0,10,3,13.0,800.0
M,175,74,Incline Bench Press (Barbell),225.0,1,4,29.6,232.50000000000003
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Press (Dumbbell),170.0,10,3,13.0,226.66666666666666
M,175,74,Incline Press (Dumbbell),170.0,10,3,13.0,226.66666666666666
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Tricep pushdown,130.0,10,3,13.0,173.33333333333331
M,175,74,Tricep pushdown,100.0,15,2,8.6,150.0
M,175,74,Chin Up,40.0,10,3,13.0,53.33333333333333
M,175,74,Chin Up,40.0,10,3,13.0,53.33333333333333
M,175,74,Chin Up,40.0,10,3,13.0,53.33333333333333
M,175,74,Chin Up,40.0,10,3,13.0,53.33333333333333
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Lat Pulldown,110.0,12,3,13.0,154.0
M,175,74,Lat Pulldown,110.0,12,3,13.0,154.0
M,175,74,Face pull,70.0,12,3,13.0,98.0
M,175,74,Face pull,70.0,15,2,8.6,105.0
M,175,74,Face pull,70.0,15,2,8.6,105.0
M,175,74,Face pull,70.0,10,3,13.0,93.33333333333333
M,175,74,Face pull,70.0,10,3,13.0,93.33333333333333
M,175,74,Bent Over Row (Dumbbell),220.0,10,3,13.0,293.3333333333333
M,175,74,Bent Over Row (Dumbbell),220.0,10,3,13.0,293.3333333333333
M,175,74,Bent Over Row (Dumbbell),220.0,10,3,13.0,293.3333333333333
M,175,74,T-bar Row,117.5,12,3,13.0,164.5
M,175,74,T-bar Row,117.5,10,3,13.0,156.66666666666666
M,175,74,T-bar Row,92.5,10,3,13.0,123.33333333333333
M,175,74,Squat (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Squat (Barbell),275.0,3,4,29.6,302.5
M,175,74,Squat (Barbell),345.0,5,4,29.6,402.5
M,175,74,Squat (Barbell),345.0,5,4,29.6,402.5
M,175,74,Squat (Barbell),345.0,5,4,29.6,402.5
M,175,74,Squat (Barbell),350.0,5,4,29.6,408.33333333333337
M,175,74,Squat (Barbell),350.0,6,3,22.2,420.0
M,175,74,Squat (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Squat (Barbell),245.0,8,3,22.2,310.3333333333333
M,175,74,Squat (Barbell),245.0,8,3,22.2,310.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),230.0,7,3,13.0,283.6666666666667
M,175,74,Seated Shoulder  Press (Barbell),230.0,8,3,13.0,291.3333333333333
M,175,74,Bench Press (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Bench Press (Barbell),245.0,5,4,29.6,285.83333333333337
M,175,74,Bench Press (Barbell),310.0,5,4,29.6,361.6666666666667
M,175,74,Bench Press (Barbell),285.0,6,3,22.2,342.0
M,175,74,Bench Press (Barbell),285.0,6,3,22.2,342.0
M,175,74,Bench Press (Barbell),285.0,6,3,22.2,342.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Lat Pulldown ,120.0,10,3,13.0,160.0
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown ,170.0,10,3,13.0,226.66666666666666
M,175,74,Lat Pulldown ,175.0,8,3,13.0,221.66666666666666
M,175,74,T-bar Row,120.0,9,3,13.0,156.0
M,175,74,T-bar Row,120.0,9,3,13.0,156.0
M,175,74,T-bar Row,120.0,10,3,13.0,160.0
M,175,74,T-bar Row,95.0,12,3,13.0,133.0
M,175,74,T-bar Row,95.0,10,3,13.0,126.66666666666666
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,90.0,15,2,8.6,135.0
M,175,74,Face pull,80.0,15,2,8.6,120.0
M,175,74,Face pull,80.0,15,2,8.6,120.0
M,175,74,Squat (Barbell),225.0,3,4,29.6,247.50000000000003
M,175,74,Squat (Barbell),275.0,3,4,29.6,302.5
M,175,74,Squat (Barbell),350.0,5,4,29.6,408.33333333333337
M,175,74,Squat (Barbell),350.0,5,4,29.6,408.33333333333337
M,175,74,Squat (Barbell),350.0,5,4,29.6,408.33333333333337
M,175,74,Squat (Barbell),355.0,5,4,29.6,414.1666666666667
M,175,74,Squat (Barbell),355.0,5,4,29.6,414.1666666666667
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),245.0,8,3,22.2,310.3333333333333
M,175,74,Romanian Deadlift (Barbell),135.0,8,3,22.2,171.0
M,175,74,Romanian Deadlift (Barbell),155.0,8,3,22.2,196.33333333333331
